#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_twin" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_twin" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_twin" name="distribution" x="@birthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:alignment_twin" name="distribution">
#            <parameter id="kappa1.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:alignment_twin" name="distribution">
#            <parameter id="kappa2.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment_twin" name="distribution">
#            <parameter id="ucldStdev.c:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:alignment_twin" kappa1="@kappa1.s:alignment_twin" kappa2="@kappa2.s:alignment_twin" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:alignment_twin" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment_twin" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment_twin" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment_twin">
#                <LogNormal S="@ucldStdev.c:alignment_twin" id="LogNormalDistributionModel.c:alignment_twin" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.6" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:alignment_twin" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	YuleModel	birthRate
4481000	-4831.679799710452	-4823.948700946749	-7.731098763703125	-4823.948700946749	1.366031799833066	0.9142211342354082	1.1796899892039026	0.2535117386290455	0.25723107581846333	0.23773223026581783	0.2515249552866738	0.6417024713925835	0.8315196156920452	0.3228325084579933	0.6370288587295754	-3.313478280693871	2.4170457000613443
4482000	-4829.08381095514	-4821.483977825433	-7.5998331297066475	-4821.483977825433	1.1386166025420663	0.9142211342354082	1.1796899892039026	0.2535117386290455	0.25723107581846333	0.23773223026581783	0.2515249552866738	0.5056416352245253	0.8643120153480893	0.25764510929066375	0.5489057697282766	-3.648197851522334	0.7129096547586584
4483000	-4826.095993376473	-4820.370937599255	-5.7250557772186745	-4820.370937599255	0.9246391671201455	0.76877211330027	1.1796899892039026	0.2535117386290455	0.25723107581846333	0.23773223026581783	0.2515249552866738	0.45989336604084036	1.0050863206172425	0.1502590780218919	0.5134309043524442	-1.9796994261615435	1.2152774466510365
4484000	-4828.172721726726	-4821.683461031292	-6.489260695434562	-4821.683461031292	1.0062070458158676	0.76877211330027	1.1796899892039026	0.2535117386290455	0.25723107581846333	0.23773223026581783	0.2515249552866738	0.3618356923903708	0.9281196926834687	0.0659153328564731	0.28949980205712494	-3.111072999749715	4.144398234360592
4485000	-4824.232550706762	-4821.072692929762	-3.159857777000036	-4821.072692929762	0.859432835985491	0.76877211330027	0.9978466684239571	0.2535117386290455	0.25723107581846333	0.23773223026581783	0.2515249552866738	0.1794729123100079	1.0314339849929206	0.023598550204379436	0.1531955585811534	-0.6510051080667472	2.4343244261881702
4486000	-4823.803165666062	-4818.792424763129	-5.0107409029330015	-4818.792424763129	0.8099949285522446	0.7479539676044413	0.964294901475463	0.2535117386290455	0.25723107581846333	0.23773223026581783	0.2515249552866738	0.320739431797585	1.2212492902660452	0.09502268130272089	0.29050608056491245	-1.8815864199797847	4.8230285655925895
4487000	-4825.090087909588	-4820.542128413433	-4.5479594961549745	-4820.542128413433	1.0303282221944932	0.7479539676044413	0.964294901475463	0.2535117386290455	0.25723107581846333	0.23773223026581783	0.2515249552866738	0.22054222984942062	0.9417914388610393	0.026473240710845565	0.16268234356439687	-1.8536081865919307	1.3405606305580364
4488000	-4825.592212231012	-4821.472516743625	-4.119695487387039	-4821.472516743625	0.8061355773041596	0.7479539676044413	0.964294901475463	0.23776864937352055	0.25723107581846333	0.23773223026581783	0.26726804454219877	0.3000856520977532	1.126591840175469	0.06690966707246158	0.2687044880947633	-1.0752673847790084	1.445531572960477
4489000	-4831.140314220493	-4826.91669579075	-4.2236184297422925	-4826.91669579075	1.0037310958982146	0.7479539676044413	0.964294901475463	0.23776864937352055	0.25723107581846333	0.23773223026581783	0.26726804454219877	0.0733139237717825	0.9744867660509114	0.003577926686344167	0.060855011162889903	-2.421838767930219	3.5200928207620934
4490000	-4826.798642547008	-4823.528187642646	-3.2704549043621522	-4823.528187642646	0.8742286373713544	0.7479539676044413	0.8823343367323045	0.23776864937352055	0.25723107581846333	0.23773223026581783	0.26726804454219877	0.012782623538913487	0.9941366992647767	1.1600393104975127E-4	0.010811392733338294	-2.458725328251073	0.9152778768923157
4491000	-4826.198291410688	-4823.569923185194	-2.628368225494133	-4823.569923185194	0.9292637028942397	0.7479539676044413	1.0072490304752435	0.23776864937352055	0.25723107581846333	0.23773223026581783	0.26726804454219877	0.020262359397495457	0.9862194003025504	4.4000297710204483E-4	0.020938085374294507	-1.5422882971737868	1.4127394485869122
4492000	-4826.290633449771	-4823.984047347223	-2.306586102547711	-4823.984047347223	1.055043617259714	0.7479539676044413	1.0072490304752435	0.23776864937352055	0.25723107581846333	0.23773223026581783	0.26726804454219877	0.006769145208354296	0.9957803096731783	3.327554394856999E-5	0.005777022129305506	-1.7606159898089635	1.5831079445282954
4493000	-4823.1885733487425	-4821.362164209632	-1.8264091391104258	-4821.362164209632	1.0212711118378377	0.8406386863937692	0.9871453518724091	0.23776864937352055	0.25723107581846333	0.24230954057352969	0.2626907342344869	9.088583473942754E-4	0.9999517283557982	9.648449385495868E-7	9.82058151973372E-4	-2.2027515102946094	1.124539625472417
4494000	-4823.120515631395	-4821.878523489367	-1.2419921420283382	-4821.878523489367	0.9555788009304328	0.8406386863937692	0.9871453518724091	0.23776864937352055	0.25723107581846333	0.24230954057352969	0.2626907342344869	2.705130836795254E-4	0.9999135591608228	3.742336169601793E-8	1.9344611272461426E-4	-2.177950399355214	3.883535413526283
4495000	-4825.56292608417	-4825.371440118029	-0.1914859661414572	-4825.371440118029	0.9825562607967485	0.8406386863937692	0.9871453518724091	0.23776864937352055	0.25723107581846333	0.24230954057352969	0.2626907342344869	1.9277516487807472E-4	1.0000187087075596	3.326310588585159E-8	1.8236295252149184E-4	-1.283629413643554	2.424461193723571
4496000	-4823.230359652787	-4821.8204363630075	-1.4099232897801284	-4821.8204363630075	1.0699182818810713	0.8406386863937692	0.9871453518724091	0.23776864937352055	0.25723107581846333	0.24230954057352969	0.2626907342344869	0.0011249000603346332	0.9997400696108556	1.984834511185383E-6	0.0014087190560849487	-1.6875149502107023	1.924347983103113
4497000	-4825.763035885489	-4823.285202037188	-2.477833848301325	-4823.285202037188	1.053042705089106	0.8406386863937692	1.1817194309004386	0.23776864937352055	0.25723107581846333	0.24230954057352969	0.2626907342344869	0.003041409519285086	0.9998458523320105	4.531408795915377E-6	0.0021277958149078795	-2.218846117072562	1.136993677852556
4498000	-4825.611094095752	-4821.931590251148	-3.6795038446039454	-4821.931590251148	0.8133987832547517	0.8406386863937692	1.1817194309004386	0.23776864937352055	0.25723107581846333	0.24230954057352969	0.2626907342344869	0.216633825817503	1.0908025188442483	0.0398456544279412	0.19242808614687143	-0.8972126816440538	1.6425163177341748
4499000	-4824.34904228543	-4819.91234288169	-4.436699403740067	-4819.91234288169	0.831168111871952	0.8406386863937692	1.1817194309004386	0.23776864937352055	0.25723107581846333	0.24230954057352969	0.2626907342344869	0.2776656515435547	1.0877547483579533	0.06829207500051204	0.25885973314526506	-1.380321708778519	4.040154672962405
4500000	-4830.41037964687	-4826.826569111487	-3.5838105353828698	-4826.826569111487	1.0038347891645516	1.0307340828686116	1.1817194309004386	0.23776864937352055	0.25723107581846333	0.24230954057352969	0.2626907342344869	0.054737055157963135	1.0103468234057376	0.004166731232263379	0.06456184713507654	-1.7947598434573955	2.754957491176973
4501000	-4825.572374747828	-4821.766316485126	-3.80605826270218	-4821.766316485126	1.0234869249599619	1.0307340828686116	1.1817194309004386	0.23776864937352055	0.25723107581846333	0.24230954057352969	0.2626907342344869	0.08534766170865214	0.9338197021710511	0.008264987471039606	0.08936611431172703	-1.7323480457919895	1.4581662835222315
4502000	-4826.887012994776	-4821.987800812251	-4.899212182524949	-4821.987800812251	0.9636262034937482	1.0307340828686116	1.1817194309004386	0.23776864937352055	0.25723107581846333	0.24230954057352969	0.2626907342344869	0.11946728659012207	1.0563525343723725	0.021507698986817887	0.14318230598095674	-2.5813232807538187	4.070969882164667
4503000	-4825.391669832456	-4822.417003783193	-2.9746660492625834	-4822.417003783193	0.8874351344786372	1.0307340828686116	1.1817194309004386	0.23776864937352055	0.25723107581846333	0.24230954057352969	0.2626907342344869	0.06673456120209617	0.9635083809343573	0.0030731003222690427	0.05743192802515989	-1.0629570234140253	2.9783022148296703
4504000	-4825.466174152407	-4822.743145378123	-2.723028774283917	-4822.743145378123	0.9911428764739245	1.0307340828686116	1.1817194309004386	0.23776864937352055	0.25723107581846333	0.24230954057352969	0.2626907342344869	0.014007964129300852	0.9997488028603954	2.3152473270539537E-4	0.015232724213634898	-1.6681126645942528	1.464379333046869
4505000	-4824.376221914404	-4822.342641485031	-2.0335804293730404	-4822.342641485031	0.9628630206600045	1.0307340828686116	1.1817194309004386	0.23776864937352055	0.25723107581846333	0.24230954057352969	0.2626907342344869	0.0025829516271920062	0.9991990483218415	6.826115807184559E-6	0.0026120953102077276	-1.7869757320864963	1.2553083171932526
4506000	-4822.775649534969	-4821.08755122659	-1.6880983083785321	-4821.08755122659	0.9084156463259414	1.0307340828686116	1.1817194309004386	0.23776864937352055	0.25723107581846333	0.24230954057352969	0.2626907342344869	0.002376755602112831	1.001349073480503	5.351262693420507E-6	0.002313142427747624	-1.4803371649521668	1.3687276294943942
4507000	-4826.554113849111	-4823.9954681706395	-2.5586456784713802	-4823.9954681706395	0.9009722582234089	1.0307340828686116	1.1817194309004386	0.23776864937352055	0.25723107581846333	0.24230954057352969	0.2626907342344869	0.01180680413321584	1.0031839352287997	7.076889794322788E-5	0.008440818451815232	-1.5881986784184896	1.3392375236151994
4508000	-4825.200038806824	-4822.216754297335	-2.98328450948929	-4822.216754297335	0.9265918395589108	1.0307340828686116	1.1817194309004386	0.24399185648736063	0.25723107581846333	0.2360863334596896	0.2626907342344869	0.050156763839453895	1.0300503509769103	0.001787182181686847	0.04210339554564949	-1.2464604664070418	2.793886626330723
4509000	-4825.439553852632	-4823.169600047143	-2.2699538054891053	-4823.169600047143	1.0280127942601154	1.0307340828686116	1.1817194309004386	0.23400783977821574	0.2672150925276082	0.2360863334596896	0.2626907342344869	7.064557915300414E-4	1.000028602748492	4.829297681591423E-7	6.948841075496723E-4	-2.6251378802937895	3.735003643616655
4510000	-4821.522091203944	-4823.639281302898	2.117190098953487	-4823.639281302898	0.865005379691276	1.0307340828686116	1.1817194309004386	0.23400783977821574	0.25549137866139954	0.24781004732589826	0.2626907342344869	7.583140648922398E-7	0.9999996315217191	4.332915846916967E-13	6.582490727090208E-7	-1.3875590075044304	3.545467325718
4511000	-4821.0615757523865	-4824.641194933602	3.5796191812147717	-4824.641194933602	0.8515547863550572	1.0307340828686116	1.1817194309004386	0.23400783977821574	0.25549137866139954	0.24781004732589826	0.2626907342344869	1.1484422268276552E-7	0.999999919027546	6.662840569447816E-15	8.162622591063464E-8	-0.7941462825864192	2.1485678473021266
4512000	-4826.348926035724	-4825.269780133573	-1.079145902151165	-4825.269780133573	1.0916226264597935	1.0307340828686116	0.8487659745412701	0.23400783977821574	0.25549137866139954	0.24781004732589826	0.2626907342344869	3.1136610077746624E-7	1.000000097036254	4.9628942162322426E-14	2.2277553404899473E-7	-5.113168021135913	5.020817365886223
4513000	-4822.2931746294125	-4825.206783715796	2.9136090863831594	-4825.206783715796	0.9301035805758577	1.0307340828686116	0.8487659745412701	0.23400783977821574	0.25549137866139954	0.24781004732589826	0.2626907342344869	2.947859438091172E-7	0.9999999181694834	7.823395594513372E-14	2.797033131399692E-7	-1.1456061244333093	2.720342542656343
4514000	-4821.952987039234	-4823.130616483491	1.1776294442565938	-4823.130616483491	1.0481444644263012	1.0307340828686116	0.8487659745412701	0.23400783977821574	0.25549137866139954	0.24781004732589826	0.2626907342344869	2.0170315152864005E-6	0.9999980318779946	4.5580137221911285E-12	2.1349518246447492E-6	-1.9961709692080323	2.9129404584023155
4515000	-4821.05658533992	-4823.215912932055	2.1593275921346278	-4823.215912932055	0.9235205123383761	1.0307340828686116	0.8487659745412701	0.23578417965448978	0.25549137866139954	0.24781004732589826	0.2609143943582129	1.434433872553576E-6	1.0000004286151165	1.3511676758170305E-12	1.1623964405678571E-6	-1.1714047375618808	1.7779214826067433
4516000	-4819.996318397478	-4822.5512328615	2.5549144640216648	-4822.5512328615	0.9992928071095002	1.0307340828686116	0.8487659745412701	0.23578417965448978	0.25549137866139954	0.24781004732589826	0.2609143943582129	3.6679623591871044E-7	0.9999999545210455	1.1719392386220683E-13	3.4233603279596807E-7	-1.4036769156039517	2.215674960772941
4517000	-4820.02016020323	-4821.045633006921	1.0254728036909926	-4821.045633006921	0.998628541517718	0.7048733222139365	0.9517862435739292	0.24398879443072874	0.25697325203009286	0.23812355918096595	0.2609143943582129	1.0806294448243356E-5	1.0000087546064664	5.555653183629412E-11	7.453592672620567E-6	-1.4400592997543544	2.3749130686182394
4518000	-4820.86797909997	-4821.712766406313	0.8447873063420275	-4821.712766406313	0.948141700699871	0.7149787739900361	0.9517862435739292	0.24398879443072874	0.26942606761630516	0.23812355918096595	0.2484615787720006	2.3478381129814267E-5	1.00001967541814	4.130320964545514E-10	2.032315111517059E-5	-1.2614604924047783	2.7547404294831046
4519000	-4827.676891103719	-4826.55259515686	-1.1242959468587603	-4826.55259515686	1.0521893851658706	0.7149787739900361	0.9517862435739292	0.24398879443072874	0.26942606761630516	0.23812355918096595	0.2484615787720006	3.586184177139533E-4	1.0000148026481483	7.080307809266949E-8	2.660773976046405E-4	-1.9745334323079966	1.3581858585542381
4520000	-4825.713682355405	-4824.117769846048	-1.5959125093569124	-4824.117769846048	0.8584956769060467	0.7149787739900361	0.9517862435739292	0.24398879443072874	0.2505358100006004	0.23812355918096595	0.2673518363877054	8.360729505211061E-4	1.0002922484871244	3.8394559139415025E-7	6.195625171944198E-4	-2.055191006418675	4.340596429295563
4521000	-4827.731573313163	-4824.874708880414	-2.856864432748641	-4824.874708880414	1.0383800711437812	0.7149787739900361	0.9517862435739292	0.24398879443072874	0.2505358100006004	0.23812355918096595	0.2673518363877054	0.0057287670598444515	0.9963791139372943	3.158081469366992E-5	0.005635291270388611	-2.4172733785467564	3.5147734051525963
4522000	-4829.289038357606	-4825.93179979479	-3.3572385628157555	-4825.93179979479	0.8262173545487727	0.7149787739900361	0.8594405031413682	0.24398879443072874	0.2505358100006004	0.23812355918096595	0.2673518363877054	7.341037777680369E-5	1.0000437459745561	4.8785966618133376E-9	6.984464970977402E-5	-4.96868680904649	6.967459534715888
4523000	-4825.713430425907	-4822.237576500945	-3.4758539249625966	-4822.237576500945	1.0042165424524314	0.7149787739900361	1.082711909004387	0.24398879443072874	0.2505358100006004	0.23812355918096595	0.2673518363877054	0.10259071298512223	1.0016840982462505	0.014528781822552187	0.11901986271759198	-1.4066257608683133	2.1177865495237382
4524000	-4823.40066027461	-4821.056099366305	-2.3445609083057213	-4821.056099366305	0.9133594771562704	0.9204363753764345	1.082711909004387	0.24398879443072874	0.2505358100006004	0.23812355918096595	0.2673518363877054	0.030223791122491822	1.029975145731124	8.680090718602001E-4	0.029119160473435733	-0.9703737142221569	2.128856616330232
4525000	-4826.089513913556	-4823.036795726993	-3.0527181865637267	-4823.036795726993	0.9523898287089494	0.9204363753764345	1.082711909004387	0.24398879443072874	0.2540672435267384	0.23459212565482798	0.2673518363877054	0.043730404254788885	0.9842887976690753	0.0021636481896930614	0.04686034762764743	-1.4730858058653267	2.760987194797963
4526000	-4824.687715167995	-4821.334862882806	-3.3528522851883906	-4821.334862882806	0.9893018758135703	0.9204363753764345	1.082711909004387	0.24398879443072874	0.2540672435267384	0.23459212565482798	0.2673518363877054	0.07518789466916567	0.9694440885815382	0.005806095850096622	0.0779123537463013	-1.4413366601547217	2.019621960838256
4527000	-4823.879781548638	-4821.528465321026	-2.3513162276119877	-4821.528465321026	0.8968388340253125	0.9204363753764345	1.082711909004387	0.24398879443072874	0.2540672435267384	0.23459212565482798	0.2673518363877054	0.008850269568874948	1.0018705128276837	7.748433715501615E-5	0.008770227245117517	-1.5985500655442157	1.2986494398668742
4528000	-4824.937721378315	-4822.936744705751	-2.0009766725637155	-4822.936744705751	0.8947093551495171	0.9204363753764345	1.082711909004387	0.24398879443072874	0.2540672435267384	0.23459212565482798	0.2673518363877054	0.010700146533285526	1.0020624628240136	6.673869793832847E-5	0.008143297623798371	-1.1559783306348956	2.899710253327889
4529000	-4826.331207545397	-4821.65590928928	-4.675298256116668	-4821.65590928928	1.0187145907763737	0.9204363753764345	1.082711909004387	0.24398879443072874	0.2540672435267384	0.23459212565482798	0.2673518363877054	0.04992868169274863	1.0121845517611165	0.0020889731749149975	0.04651711327718886	-3.0184088235124484	4.049929499844098
4530000	-4826.647179016949	-4823.476034014754	-3.1711450021948346	-4823.476034014754	0.9030157510179034	0.9204363753764345	0.9848807811660848	0.24398879443072874	0.2540672435267384	0.23459212565482798	0.2673518363877054	0.09557086801471859	1.0737544911562533	0.007279485972274148	0.08389689616863165	-1.1318570203619411	1.7504523021264211
4531000	-4824.577877920814	-4821.627261326217	-2.950616594596603	-4821.627261326217	0.9673457783767004	0.9204363753764345	0.9848807811660848	0.2596172589409508	0.2540672435267384	0.23459212565482798	0.25172337187748334	0.020874919497376746	0.9943623232912184	3.8939268127995163E-4	0.019896829511090106	-1.8073345049730571	3.31307724130484
4532000	-4824.7288655808115	-4820.86939792757	-3.8594676532415253	-4820.86939792757	0.9214285347301617	0.9204363753764345	0.9848807811660848	0.2596172589409508	0.2540672435267384	0.23459212565482798	0.25172337187748334	0.18089847987693677	0.9679592017621494	0.016597460880273376	0.14211506717405273	-1.3029839892137185	1.6231923332436216
4533000	-4826.065568706473	-4820.260129225665	-5.8054394808079035	-4820.260129225665	1.0230251064544027	0.9204363753764345	0.9848807811660848	0.2520153645565229	0.2540672435267384	0.2421940200392559	0.25172337187748334	0.16458333751843676	0.9703918110776661	0.01011875289906846	0.10149293241460927	-3.335193315295024	4.299772254284271
4534000	-4825.697977443555	-4820.607379512563	-5.090597930991525	-4820.607379512563	1.159693778783627	0.7544131605047304	0.9848807811660848	0.2520153645565229	0.2540672435267384	0.2421940200392559	0.25172337187748334	0.10903943775154643	0.9629038760323951	0.01957738558123609	0.13645073111087644	-3.003734831111868	3.139557418871169
4535000	-4824.353284503846	-4821.690159524213	-2.663124979633057	-4821.690159524213	0.992588859965039	0.7544131605047304	0.9848807811660848	0.2520153645565229	0.2540672435267384	0.2421940200392559	0.25172337187748334	0.03364017462300775	1.027618605373299	4.851284604014757E-4	0.021635165202134838	-1.3151189872227378	2.249807333270875
4536000	-4825.835867935612	-4820.608841585937	-5.227026349676101	-4820.608841585937	0.9186577195036352	0.7544131605047304	0.9848807811660848	0.2520153645565229	0.2540672435267384	0.2421940200392559	0.25172337187748334	0.24587523777634301	1.1639315539526307	0.08126670583135452	0.27415628890456595	-2.4075025849820912	4.093798214157958
4537000	-4827.284117003694	-4824.286980388763	-2.9971366149305787	-4824.286980388763	0.7846337086039809	0.9798541048522043	0.9848807811660848	0.24234454178169104	0.2540672435267384	0.2518648428140878	0.25172337187748334	0.10030653811788084	1.0656970547769236	0.00823425221665643	0.08582153629507522	-0.9027290291746555	3.9460789721319034
4538000	-4825.128950279093	-4821.682072985624	-3.446877293469434	-4821.682072985624	0.8822976095596395	0.9798541048522043	0.9848807811660848	0.24234454178169104	0.2540672435267384	0.26153337242755753	0.24205484226401358	0.17350593675782058	1.079304110340515	0.02515365035429318	0.14976293516919295	-0.9085076456467567	2.768446899253463
4539000	-4825.487944683493	-4822.4825035220665	-3.0054411614267194	-4822.4825035220665	0.9919364257437701	0.9798541048522043	0.9848807811660848	0.24234454178169104	0.2540672435267384	0.237690816973914	0.2658973977176571	0.054474797605415605	1.0348246138953667	0.0028029210776169596	0.051832313684359935	-1.3121142152211074	2.2667725931845952
4540000	-4824.272649458935	-4820.3782958778975	-3.894353581038049	-4820.3782958778975	0.9855189424833901	0.9798541048522043	0.9848807811660848	0.24234454178169104	0.2540672435267384	0.237690816973914	0.2658973977176571	0.1168191546847844	1.019922303313775	0.006565396509042141	0.07859961404357077	-1.6865447329350216	3.0547138205902966
